,bodyId,type,roi,x,y,z,confidence,linksTo
0,5813087532,pre,PB,18660,12160,18293,0.831,1810
1,5813087532,post,PB,19700,11187,17803,0.47564214,2481
2,5813087532,post,PB,19728,11132,17833,0.47736448,2484
3,5813087532,post,PB,18514,11866,17809,0.932,1954
4,5813087532,post,PB,18759,12138,18633,0.551391,1756
5,5813087532,post,PB,18684,12259,18616,0.96557,1829
6,5813087532,post,PB,18581,12358,18335,0.915376,1773
7,5813087532,post,PB,18583,12341,18348,0.792429,1773
8,5813087532,post,PB,19728,11531,18210,0.968717,2342
9,5813087532,post,PB,18589,11917,18215,0.4896512,1887
10,5813087532,post,PB,19743,11658,18339,0.959318,2325
11,5813087532,post,PB,18616,12138,18349,0.48114663,1831
12,5813087532,pre,PB,19494,11547,18062,0.698,2288
13,5813087532,pre,PB,19595,11647,18094,0.838,2355
14,5813087532,pre,PB,19660,11621,18219,0.88,2340
15,5813087532,pre,PB,19564,11688,18214,0.892,2344
16,5813087532,pre,PB,19246,11419,17613,0.947,2518
17,5813087532,pre,PB,18949,11244,18197,0.857,2116
18,5813087532,post,PB,18876,11796,17841,0.805,1725
19,5813087532,pre,PB,18652,11706,17693,0.84,1933
20,5813087532,pre,PB,19333,11914,18092,0.637,2004
21,5813087532,pre,PB,18890,11308,17943,0.867,2198
22,5813087532,pre,PB,19353,11186,16970,0.97,2573
23,5813087532,pre,PB,19562,11265,16710,0.915,2631
24,5813087532,post,PB,19206,11741,17885,0.47006702,2014
25,5813087532,post,PB,19591,11510,17650,0.525062,2446
26,5813087532,post,PB,19418,11528,17719,0.881293,2451
27,5813087532,post,PB,19751,11636,17882,0.887951,2417
28,5813087532,post,PB,19167,11427,17704,0.91,2529
29,5813087532,post,PB,19451,11244,17603,0.985136,2510
30,5813087532,post,PB,19097,11168,17506,0.420114,2268
31,5813087532,post,PB,19306,12124,18207,0.293,1999
32,5813087532,post,PB,19474,11430,18318,0.64,2377
33,5813087532,post,PB,19378,12312,17975,0.965032,2045
34,5813087532,post,PB,19341,11305,17538,0.435,2516
35,5813087532,post,PB,19611,11450,17629,0.93687,2448
36,5813087532,post,PB,19158,12052,17916,0.701015,2028
37,5813087532,post,PB,19125,11664,17855,0.92,2018
38,5813087532,post,PB,19296,12255,17972,0.757594,2040
39,5813087532,post,PB,19478,11689,18020,0.994,2368
40,5813087532,post,PB,19638,11688,18022,0.901091,2363
41,5813087532,post,PB,19074,12114,18507,0.604,1873
42,5813087532,post,PB,19338,11469,18125,0.847718,2389
43,5813087532,post,PB,19400,11582,18163,0.597896,2385
44,5813087532,post,PB,19619,11499,17878,0.643984,2442
45,5813087532,post,PB,19462,11507,18031,0.574,2287
46,5813087532,post,PB,19010,12256,18281,0.53,1807
47,5813087532,post,PB,18770,12580,18188,0.981654,1788
48,5813087532,post,PB,19602,11705,17981,0.984594,2358
49,5813087532,post,PB,19038,11735,17797,0.47297,2066
50,5813087532,post,PB,19604,11580,17804,0.843531,2408
51,5813087532,post,PB,18959,12073,18197,0.981,1859
52,5813087532,post,PB,19027,12117,18433,0.864174,1871
53,5813087532,post,PB,18964,12047,18329,0.618,1865
54,5813087532,post,PB,18777,12468,18244,0.46368456,1782
55,5813087532,post,PB,19450,11621,18113,0.47199848,2384
56,5813087532,pre,PB,19461,11554,18165,0.901,2384
57,5813087532,post,PB,19194,11168,17357,0.52967,2546
58,5813087532,post,PB,18809,11996,18089,0.45853853,1899
59,5813087532,post,PB,18885,10894,17523,0.627279,2229
60,5813087532,post,PB,18875,10946,17479,0.504146,2224
61,5813087532,post,PB,19143,11074,17559,0.878246,2264
62,5813087532,post,PB,19169,11117,17512,0.48979047,2266
63,5813087532,post,PB,19118,11167,17497,0.659789,2269
64,5813087532,post,PB,19257,11893,17836,0.48744872,2023
65,5813087532,post,PB,19318,11460,17458,0.845204,2536
66,5813087532,post,PB,19268,11346,17571,0.658861,2276
67,5813087532,post,PB,19311,11536,17656,0.97825,2523
68,5813087532,post,PB,19438,11624,17641,0.4849032,2433
69,5813087532,post,PB,19187,11433,17617,0.48174697,2527
70,5813087532,post,PB,18603,12334,18170,0.874393,1839
71,5813087532,post,PB,18757,12272,17995,0.867454,1848
72,5813087532,post,PB,18671,11997,18015,0.475221,1909
73,5813087532,post,PB,18844,12152,18190,0.876935,1852
74,5813087532,post,PB,18824,12209,18129,0.923872,1854
75,5813087532,pre,PB,18902,11139,17541,0.864,2215
76,5813087532,post,PB,19031,11196,16379,0.338216,2704
77,5813087532,post,PB,18937,11143,16322,0.473327,2693
78,5813087532,post,PB,19041,11183,16382,0.669221,2703
79,5813087532,post,PB,19393,11276,16313,0.97137,2661
80,5813087532,post,PB,19423,11159,16418,0.960257,2650
81,5813087532,post,PB,19174,11375,16051,0.829746,2733
82,5813087532,pre,PB,19186,11095,16936,0.964,2575
83,5813087532,post,PB,19208,11504,17053,0.407,1710
84,5813087532,pre,PB,19572,11440,17810,0.923,2435
85,5813087532,pre,PB,19089,11199,17036,0.957,2608
86,5813087532,pre,PB,19150,11166,17025,0.922,2607
87,5813087532,pre,PB,19235,11228,17400,0.864,2542
88,5813087532,post,PB,18631,11468,18287,0.938044,2114
89,5813087532,post,PB,18853,10976,17925,0.630034,2147
90,5813087532,post,PB,19076,11195,18316,0.741384,2119
91,5813087532,post,PB,18928,11182,17960,0.41408,2139
92,5813087532,post,PB,19042,11616,17832,0.651779,2021
93,5813087532,post,PB,18865,11105,17994,0.766384,2136
94,5813087532,post,PB,19049,11446,18181,0.759,2123
95,5813087532,post,PB,19331,11294,17876,0.47339594,2396
96,5813087532,post,PB,19314,11259,17785,0.828559,2401
97,5813087532,post,PB,18907,11378,18101,0.738037,2125
